ID	IslandID	PartID	ZoneID	Zone	Number	IndexName_1	Featured	SpokenName_1	PhoneticName_1	Speaker_1	SpeakerID_1	Start_1	End_1	IndexName_2	SpokenName_2	PhoneticName_2	Speaker_2	SpeakerID_2	Start_2	End_2	IndexName_3	SpokenName_3	PhoneticName_3	Speaker_3	SpeakerID_3	Start_3	End_3	CommonName_1	UnspokenName_1	ExtendedName_1	ExtendedName_2	VariantName_1	MisspelledName_1	Note_Speech	Note_Spelling	Note_Name	Note_Place	Group_1	GroupID_1	Group_2	GroupID_2	Transliteration	Addenda_Zone	SeeType	SeeText	SeeZone_1	SeeZoneID_1	SeeName_1	SeeNameID_1	SeeID_1	SeeZone_2	SeeZoneID_2	SeeName_2	SeeNameID_2	SeeID_2	SeeZone_3	SeeZoneID_3	SeeName_3	SeeNameID_3	SeeID_3	SeeZone_4	SeeZoneID_4	SeeName_4	SeeNameID_4	SeeID_4	KindPrefix_1	Kind_1	KindID_1	KindPlural_1	KindName_1	Super_1	Super_1.a	Super_1.1	KindPrefix_2	Kind_2	KindID_2	KindPlural_2	KindName_2	Super_2	Super_2.a	Kind_3	KindID_3	KindPlural_3	KindName_3	Super_3	Super_3.a	Kind_4	KindID_4	KindPlural_4	KindName_4	Super_4	Super_4.a	Kind_5	KindID_5	KindPlural_5	KindName_5	Kind_6	KindID_6	KindPlural_6	KindName_6	Kind_7	KindID_7	KindPlural_7	KindName_7
pn_zo_4-19			zo_4	Porirua Harbour	19	Papanui		Papanui		Tarawara (Wara) Katene	sp_107	61.07	62.10																																																						locality	fe_154		Papanui																																		
pn_zo_4-20			zo_4	Porirua Harbour	20	Pararaumā		Pararaumā		Tarawara (Wara) Katene	sp_107	64.14	65.53																																																						point	fe_203		Pararaumā Point																																		
pn_zo_4-21			zo_4	Porirua Harbour	21	Paremata																							Paremata															see	see Te Whitinga	Porirua Harbour	zo_4	Te Whitinga	38	pn_zo_4-38																	suburb	fe_270		Paremata																																		
pn_zo_4-22			zo_4	Porirua Harbour	22	Pīpīnui		Pīpīnui		Tarawara (Wara) Katene	sp_107	67.76	68.97																																																						point	fe_203		Pīpīnui Point																																		
pn_zo_4-23			zo_4	Porirua Harbour	23	Porirua		Porirua		Tarawara (Wara) Katene	sp_107	70.61	71.68	Pari-rua															Pari-rua			Pari-rua																																			city	fe_50		Porirua City																																		
pn_zo_4-24			zo_4	Porirua Harbour	24	Puketiro		Puketiro		Tarawara (Wara) Katene	sp_107	73.06	74.51																																																						centre	fe_44		Puketiro Centre																																		
pn_zo_4-25			zo_4	Porirua Harbour	25	Rānui		Rānui		Tarawara (Wara) Katene	sp_107	75.36	76.45																																																						suburb	fe_270		Rānui																																		
pn_zo_4-26			zo_4	Porirua Harbour	26	Rangikura		Rangikura		Tarawara (Wara) Katene	sp_107	77.76	78.91																																																						school	fe_243		Rangikura School																																		
pn_zo_4-27			zo_4	Porirua Harbour	27	Rangituhi		Rangituhi		Tarawara (Wara) Katene	sp_107	80.04	81.16																																																						park	fe_195		Rangituhi Park					ridge	fe_230		Rangituhi Ridge																										
pn_zo_4-28			zo_4	Porirua Harbour	28	Rukutāne		Rukutāne		Tarawara (Wara) Katene	sp_107	82.99	84.27																																																						point	fe_203		Rukutāne Point																																		
pn_zo_4-29			zo_4	Porirua Harbour	29	Tairangi		Tairangi		Tarawara (Wara) Katene	sp_107	85.43	86.44																																																						suburb	fe_270		Tairangi																																		
pn_zo_4-30			zo_4	Porirua Harbour	30	Takapū		Takapū		Tarawara (Wara) Katene	sp_107	87.53	88.60																																																						railway station	fe_217		Takapū Road Railway Station																																		
pn_zo_4-31			zo_4	Porirua Harbour	31	Takapūāhia		Takapūāhia		Tarawara (Wara) Katene	sp_107	89.93	91.67	Takapuwahia															Takapuwahia				Takapuwahia																																		stream	fe_268		Takapūāhia Stream					marae	fe_156		Takapūāhia Marae	2																									
pn_zo_4-32			zo_4	Porirua Harbour	32	Taupō		Taupō		Tarawara (Wara) Katene	sp_107	92.99	94.02																																																						ward	fe_300		Taupō					pā site	fe_192		Taupō Pā Site																										
pn_zo_4-33			zo_4	Porirua Harbour	33	Tawa		Tawa		Tarawara (Wara) Katene	sp_107	95.52	96.23																																																						borough	fe_24		Tawa																																		
pn_zo_4-34			zo_4	Porirua Harbour	34	Te Anapaura		Te Anapaura		Tarawara (Wara) Katene	sp_107	97.54	98.85																																																						reef	fe_222		Te Anapaura Reef																																		
pn_zo_4-35			zo_4	Porirua Harbour	35	Te Onepoto		Te Onepoto		Tarawara (Wara) Katene	sp_107	99.99	101.16																																																						bay	fe_15		Te Onepoto Bay																																		
pn_zo_4-36			zo_4	Porirua Harbour	36	Te Rauparaha	1	Te Rauparaha		Tarawara (Wara) Katene	sp_107	102.64	103.94																																																						park	fe_195		Te Rauparaha Park					arena	fe_7		Te Rauparaha Arena																										
pn_zo_4-37			zo_4	Porirua Harbour	37	Te Rewarewa		Te Rewarewa		Tarawara (Wara) Katene	sp_107	104.57	106.14																																																						point	fe_203		Te Rewarewa Point																																		
pn_zo_4-38			zo_4	Porirua Harbour	38	Te Whitinga		Te Whitinga		Tarawara (Wara) Katene	sp_107	107.63	108.65	Paremata														Paremata																																							suburb	fe_270		Paremata					harbour	fe_115		Te Whitinga Harbour																										
pn_zo_4-39			zo_4	Porirua Harbour	39	Tīrau		Tīrau		Tarawara (Wara) Katene	sp_107	110.15	111.15																																																						bay	fe_15		Tīrau Bay																																		
pn_zo_4-40			zo_4	Porirua Harbour	40	Tītahi		Tītahi		Tarawara (Wara) Katene	sp_107	112.53	113.63																																																						bay	fe_15		Tītahi Bay																																		
pn_zo_4-41			zo_4	Porirua Harbour	41	Toa Rangatira		Toa Rangatira		Tarawara (Wara) Katene	sp_107	114.90	116.38																																																						meeting house	fe_163		Toa Rangatira meeting house	2																																	
pn_zo_4-42			zo_4	Porirua Harbour	42	Tūī		Tūī		Tarawara (Wara) Katene	sp_107	117.80	118.81																																																						park	fe_195		Tūī Park																																		
pn_zo_4-43			zo_4	Porirua Harbour	43	Waihora		Waihora		Tarawara (Wara) Katene	sp_107	119.87	121.03																																																						park	fe_195		Waihora Park																																		
pn_zo_4-44			zo_4	Porirua Harbour	44	Waitangirua		Waitangirua		Tarawara (Wara) Katene	sp_107	122.10	123.50																																																						suburb	fe_270		Waitangirua																																		
pn_zo_4-45			zo_4	Porirua Harbour	45	Whenua Tapu		Whenua Tapu		Tarawara (Wara) Katene	sp_107	124.76	125.82																																																						cemetery	fe_43		Whenua Tapu																																		
pn_zo_4-46			zo_4	Porirua Harbour	46	Whitirēia		Whitirēia		Tarawara (Wara) Katene	sp_107	127.08	128.03																																																						hill	fe_122		Whitirēia					point	fe_203		Whitirēia Point			polytechnic	fe_204		Whitirēia Polytechnic																				
pn_zo_5-0			zo_5	Kāpiti Coast	0	Intro		Zone 5: Kāpiti Coast		Hugh Young	sp_37	2.21	3.91															Zone 5: Kāpiti Coast																																																																												
pn_zo_5-1			zo_5	Kāpiti Coast	1	Ao-rewa		Ao-rewa		Te Aputa ki Wairua Parata Kauri	sp_113	6.17	7.11																																																						dining hall	fe_76		Ao-rewa																																		
pn_zo_5-2			zo_5	Kāpiti Coast	2	Hēmi Mātenga		Hēmi Mātenga		Te Aputa ki Wairua Parata Kauri	sp_113	8.92	10.18																																																						park	fe_195		Hēmi Mātenga Park																																		
pn_zo_5-3			zo_5	Kāpiti Coast	3	Horokiri		Horokiri		Te Aputa ki Wairua Parata Kauri	sp_113	12.13	13.14																																																						valley	fe_295		Horokiri Valley																																		
pn_zo_5-4			zo_5	Kāpiti Coast	4	Kāpiti	1	Kāpiti		Te Aputa ki Wairua Parata Kauri	sp_113	14.63	15.54	Te Waewae-kāpiti-ō-Tara-rāua-ko-Rangitāne	Te Waewae-kāpiti-ō-Tara-rāua-ko-Rangitāne		Te Aputa ki Wairua Parata Kauri	sp_113	16.65	21.64										Te Waewae-kāpiti-ō-Tara-rāua-ko-Rangitāne																																					island	fe_134		Kāpiti Island					region	fe_224		Kāpiti Coast																										
pn_zo_5-5			zo_5	Kāpiti Coast	5	Kapanui		Kapanui		Te Aputa ki Wairua Parata Kauri	sp_113	22.93	23.96																																																						school	fe_243		Kapanui School																																		
pn_zo_5-6			zo_5	Kāpiti Coast	6	Kenakena		Kenakena		Te Aputa ki Wairua Parata Kauri	sp_113	25.06	26.61																																																						school	fe_243		Kenakena School																																		
pn_zo_5-7			zo_5	Kāpiti Coast	7	Motungārara		Motungārara		Te Aputa ki Wairua Parata Kauri	sp_113	28.23	29.48																																																						island	fe_134		Motungārara Island																																		
pn_zo_5-8			zo_5	Kāpiti Coast	8	Muri		Muri		Te Aputa ki Wairua Parata Kauri	sp_113	31.00	31.70																																																						railway station	fe_217		Muri Railway Station					suburb	fe_270		Muri																										
pn_zo_5-9			zo_5	Kāpiti Coast	9	Ngā Manu		Ngā Manu		Te Aputa ki Wairua Parata Kauri	sp_113	33.12	34.20																																																						bird sanctuary	fe_19		Ngā Manu Bird Sanctuary																																		
pn_zo_5-10			zo_5	Kāpiti Coast	10	Ngāhere		Ngāhere		Te Aputa ki Wairua Parata Kauri	sp_113	35.78	36.73																																																						park	fe_195		Ngāhere Park																																		
pn_zo_5-11			zo_5	Kāpiti Coast	11	Ngārara		Ngārara		Te Aputa ki Wairua Parata Kauri	sp_113	38.25	39.25																																																						stream	fe_268		Ngārara Stream																																		
pn_zo_5-12			zo_5	Kāpiti Coast	12	Ōtaihanga		Ōtaihanga		Te Aputa ki Wairua Parata Kauri	sp_113	40.56	41.78																																																						locality	fe_154		Ōtaihanga																																		
pn_zo_5-13			zo_5	Kāpiti Coast	13	Paekākāriki	1	Paekākāriki		Te Aputa ki Wairua Parata Kauri	sp_113	43.54	44.99																																																						town	fe_282		Paekākāriki																																		
pn_zo_5-14			zo_5	Kāpiti Coast	14	Paraparāumu	1	Paraparāumu		Te Aputa ki Wairua Parata Kauri	sp_113	46.52	47.96																																																						town	fe_282		Paraparāumu																																		
pn_zo_5-15			zo_5	Kāpiti Coast	15	Pekapeka		Pekapeka		Te Aputa ki Wairua Parata Kauri	sp_113	49.70	50.75																																																						beach	fe_16		Pekapeka Beach																																		
pn_zo_5-16			zo_5	Kāpiti Coast	16	Pukerua		Pukerua		Te Aputa ki Wairua Parata Kauri	sp_113	51.86	52.82																																																						bay	fe_15		Pukerua Bay																																		
pn_zo_5-17			zo_5	Kāpiti Coast	17	Raumati		Raumati		Te Aputa ki Wairua Parata Kauri	sp_113	53.75	55.14																																																						town	fe_282		Raumati					beach	fe_16		Raumati Beach																										
pn_zo_5-18			zo_5	Kāpiti Coast	18	Rauoterangi		Rauoterangi		Te Aputa ki Wairua Parata Kauri	sp_113	56.68	58.04																																																						channel	fe_45		Rauoterangi Channel																																		
pn_zo_5-19			zo_5	Kāpiti Coast	19	Rikiorangi		Rikiorangi		Te Aputa ki Wairua Parata Kauri	sp_113	60.28	61.53	Reikorangi															Reikorangi				Reikorangi																																		locality	fe_154		Rikiorangi																																		
pn_zo_5-20			zo_5	Kāpiti Coast	20	Tahoramaurea		Tahoramaurea		Te Aputa ki Wairua Parata Kauri	sp_113	63.21	64.84																																																						island	fe_134		Tahoramaurea Island																																		
pn_zo_5-21			zo_5	Kāpiti Coast	21	Te Puna o te Aroha		Te Puna o te Aroha		Te Aputa ki Wairua Parata Kauri	sp_113	66.33	68.18																								pou whenua																														carving	fe_40		Te Puna o te Aroha																																		
pn_zo_5-22			zo_5	Kāpiti Coast	22	Tokomāpuna		Tokomāpuna		Te Aputa ki Wairua Parata Kauri	sp_113	69.95	71.22																																																						island	fe_134		Tokomāpuna Island																																		
pn_zo_5-23			zo_5	Kāpiti Coast	23	Tūteremoana		Tūteremoana		Te Aputa ki Wairua Parata Kauri	sp_113	72.83	74.43																								on Kāpiti Island																														peak	fe_197		Tūteremoana																																		
pn_zo_5-24			zo_5	Kāpiti Coast	24	Waikanae		Waikanae		Te Aputa ki Wairua Parata Kauri	sp_113	75.69	76.57																																																						town	fe_282		Waikanae																																		
pn_zo_5-25			zo_5	Kāpiti Coast	25	Waimāpihi		Waimāpihi		Te Aputa ki Wairua Parata Kauri	sp_113	78.10	79.71																																																						stream	fe_268		Waimāpihi Stream																																		
pn_zo_5-26			zo_5	Kāpiti Coast	26	Waimarino		Waimarino		Te Aputa ki Wairua Parata Kauri	sp_113	81.17	82.44																																																						stream	fe_268		Waimarino Stream																																		
pn_zo_5-27			zo_5	Kāpiti Coast	27	Waimea		Waimea		Te Aputa ki Wairua Parata Kauri	sp_113	84.54	85.41																																																						stream	fe_268		Waimea Stream																																		
pn_zo_5-28			zo_5	Kāpiti Coast	28	Wainui		Wainui		Te Aputa ki Wairua Parata Kauri	sp_113	87.56	88.56																																																						stream	fe_268		Wainui Stream																																		
pn_zo_5-29			zo_5	Kāpiti Coast	29	Wairaka		Wairaka		Te Aputa ki Wairua Parata Kauri	sp_113	89.64	90.49																																																						point	fe_203		Wairaka Point					rock	fe_236		Wairaka Rock																										
pn_zo_5-30			zo_5	Kāpiti Coast	30	Whakarongotai		Whakarongotai		Te Aputa ki Wairua Parata Kauri	sp_113	91.60	92.84																																																						marae	fe_156		Whakarongotai Marae					meeting house	fe_163		Whakarongotai meeting house																										
pn_zo_5-31			zo_5	Kāpiti Coast	31	Wharemauku		Wharemauku		Te Aputa ki Wairua Parata Kauri	sp_113	94.12	95.36																																																						stream	fe_268		Wharemauku Stream																																		
pn_zo_5-32			zo_5	Kāpiti Coast	32	Wī Parata		Wī Parata		Te Aputa ki Wairua Parata Kauri	sp_113	96.47	97.42																																																						reserve	fe_227		Wī Parata Reserve																																		
pn_zo_6-0			zo_6	Ōtaki	0	Intro		Zone 6: Ōtaki		Hugh Young	sp_37	1.72	3.39															Zone 6: Ōtaki																																																																												
pn_zo_6-1			zo_6	Ōtaki	1	Ārete		Ārete		Matenga Baker	sp_68	5.33	6.60																																																						peak	fe_197		Ārete Peak																																		
pn_zo_6-2			zo_6	Ōtaki	2	Aokaparangi		Aokaparangi		Matenga Baker	sp_68	7.19	8.27	Te Aokaparangi	Te Aokaparangi		Matenga Baker	sp_68	8.94	10.71										Te Aokaparangi																																					mountain	fe_177		Aokaparangi Mountain																																		
